Company Name,long,lat,Supermarket_within_5_miles,Location Employee Size Actual,Location Sales Volume Actual,Status,Year
Ilusiones Grocery & Deli,-74.732038,40.220143900000004,8,2,469000.0,Open,2017
Indian Fields Market,-75.21376579999999,39.440031299999994,2,5,1194000.0,Open,2017
Irpinia Deli,-74.639174,40.8678424,7,3,793000.0,Open,2017
J & E Variety Daily Grocery,-74.0797249,40.704136,21,1,231000.0,Open,2017
J & J Grocery,-74.13851609999999,40.8678315,29,2,416000.0,Open,2017
J F Deli Market,-75.08287879999999,39.948412,29,2,443000.0,Open,2017
J K Los Poblanos LLC,-74.1168043,40.8667711,29,2,416000.0,Open,2017
Jay Swaminarayan LLC,-74.2695311,40.5760085,21,1,229000.0,Open,2017
Jersey Food Market,-74.7295637,40.1985999,14,3,704000.0,Open,2017
Jersey Food Market LLC,-74.093461,40.414996200000004,8,3,687000.0,Open,2017
Jj Mini Market,-74.20052609999999,40.6811479,25,2,481000.0,Open,2017
Jo Jo's Market,-74.7399477,40.226282700000006,8,2,469000.0,Open,2017
John's Deli & Grocery,-75.1199287,39.9003071,27,1,222000.0,Open,2017
Jorday Food Intl,-74.0447921,40.8811393,23,4,1010000.0,Open,2017
Joseph Mini Market,-74.2086007,40.661168100000005,25,2,481000.0,Open,2017
Jr Mini Market,-73.97776999999999,40.8958191,22,2,505000.0,Open,2017
Juanitos Takeout & Groceries,-74.07317809999999,40.348579799999996,12,10,568000.0,Open,2017
Juta Foods LLC,-74.4963193,40.476178000000004,10,3,290000.0,Open,2017
K & R Food Corp,-74.0392154,40.7653593,55,2,461000.0,Open,2017
K & S Deli & Grocer,-74.0958453,40.701418200000006,21,2,461000.0,Open,2017
Kareem Foods LLC,-74.15624620000001,40.8910331,24,2,416000.0,Open,2017
KATZ Luncheonette,-73.98830579999999,40.402677000000004,1,8,455000.0,Open,2017
Kazias Asian Lic,-74.1353563,40.4535688,9,16,909000.0,Open,2017
Kea Grocery Two LLC,-74.08016490000001,40.7036891,21,2,461000.0,Open,2017
King Grocery Store,-74.0834575,40.7072734,21,3,692000.0,Open,2017
Kingdom Supermarket,-74.1434936,40.9133521,23,2,416000.0,Open,2017
Kings Farm,-74.23290390000001,40.7221734,26,2,486000.0,Open,2017
Kings Super Mar,-74.33446090000001,40.7222919,16,2,486000.0,Open,2017
Kings Super Markets,-74.3844902,40.7126203,17,2,481000.0,Open,2017
Kings Supermarket,-74.4944045,40.6172697,7,2,459000.0,Open,2017
Kings Village Food Jc,-74.05223170000001,40.7187323,48,2,461000.0,Open,2017
Krauser's,-74.5601971,40.885780700000005,10,4,1057000.0,Open,2017
Krauzer's,-74.13563740000001,40.937801,20,2,505000.0,Open,2017
Krauzers Food Store,-74.2603443,40.1222886,6,2,518000.0,Open,2017
Kruazer Food Store,-74.0640913,40.9057996,23,2,505000.0,Open,2017
Kwick Mart,-74.4617083,40.5923625,17,4,916000.0,Open,2017
Kwick Shop Deli & Food Store,-74.42712220000001,40.620222399999996,17,2,459000.0,Open,2017
KWIK Shop,-74.3242079,41.001611,4,2,416000.0,Open,2017
KWIK Trip-Somerset,-74.4851666,40.51026029999999,10,2,459000.0,Open,2017
L & H Food Market Inc,-74.1844777,40.9336409,17,2,416000.0,Open,2017
LA Casa Supermarket,-74.20465820000001,40.6593204,25,3,721000.0,Open,2017
LA Esperanza Food Market Corp,-74.21639640000001,40.7330442,26,3,728000.0,Open,2017
LA Hacienda,-74.4596839,40.4900899,20,4,239000.0,Open,2017
LA Mia Meat Market,-74.1326078,40.8622566,29,2,349000.0,Open,2017
LA Plaza Grocery,-74.05279859999999,40.7356021,39,1,231000.0,Open,2017
LA Primera Grocery,-74.2254642,40.570212,18,1,229000.0,Open,2017
LA Valle Foods USA,-74.0889411,40.8233234,28,2,505000.0,Open,2017
Labib Convenience & Deli,-74.1687456,40.9047484,24,4,831000.0,Open,2017
Lareina Super Market,-74.2168896,40.7337383,26,2,486000.0,Open,2017
Leng-D'OR USA Inc,-74.40327909999999,40.4503875,8,50,11446000.0,Open,2017
Liberty Food Market,-74.21914770000001,40.6491011,28,2,481000.0,Open,2017
Linden Deli & Food Store Lic,-74.23684709999999,40.621925399999995,28,2,481000.0,Open,2017
Love Love,-73.97784229999999,40.826761,56,2,505000.0,Open,2017
Ltc Foods LLC,-74.1713372,40.660188299999994,25,2,481000.0,Open,2017
Lucky 3,-74.079929,40.710445,21,2,461000.0,Open,2017
Lucky 7 Wine & Liquors,-74.144418,40.788472,23,2,757000.0,Open,2017
Lucky Place M Market,-74.1619068,40.7835383,17,2,486000.0,Open,2017
M & G Grocery Store,-74.1316814,40.87988970000001,29,1,208000.0,Open,2017
M & V Grocery,-74.189087,40.951474299999994,17,1,208000.0,Open,2017
Aldy Mini Market LLC,-74.1319413,40.863095799999996,29,2,416000.0,Open,2017
Cedar Knolls Farmers Market,-74.4489995,40.82125870000001,13,8,1424000.0,Open,2017
Floritas Deli Grocery,-74.1576002,40.7524253,20,1,55000.0,Open,2017
Ideal Food Basket,-74.12173709999999,40.877514500000004,29,2,416000.0,Open,2017
Tropical Supermarket,-74.21108559999999,40.6663758,25,2,481000.0,Open,2017
3rd St Grocery,-74.18796329999999,40.65363920000001,24,2,481000.0,Open,2017
Abuelita Food Market,-74.018259,40.201476,8,3,687000.0,Open,2017
Al Amin Grocery,-74.17379100000001,40.9184349,18,1,208000.0,Open,2017
Aneuris Meat Market,-74.19117370000001,40.754430799999994,17,3,598000.0,Open,2017
Archie's Corner,-74.1999171,40.655848399999996,24,3,721000.0,Open,2017
Ayala Grocery,-74.00832240000001,40.7867594,59,2,461000.0,Open,2017
B-Corner Food Mart,-75.05066500000001,39.872387200000006,29,3,665000.0,Open,2017
Bachman's Market,-74.204863,40.781089,18,2,486000.0,Open,2017
Bagelsmith Food Store & Deli,-75.02565600000001,40.836161,0,15,3511000.0,Open,2017
Biedronka Polish Deli,-74.2177033,40.1062848,10,2,518000.0,Open,2017
Big Pantry LLC,-74.27423940000001,40.5289541,12,4,239000.0,Open,2017
Cathers Food Mart,-75.19459559999999,40.691700299999994,5,1,235000.0,Open,2017
Central Avenue Mini Market,-74.0501621,40.888022799999995,23,2,505000.0,Open,2017
Chamberlain Mini Mart,-74.1881056,40.9261435,18,2,416000.0,Open,2017
Christos Mini Mart & Pizzeria,-74.0319233,40.7466554,48,2,109000.0,Open,2017
Cidra's Supermarket,-75.021069,39.489821,8,6,1432000.0,Open,2017
Coco Supermarket,-74.1592507,40.920128999999996,20,1,208000.0,Open,2017
Community Grocery Deli,-74.0935528,40.7027844,21,1,231000.0,Open,2017
Corrado's Of Fairfield,-74.2838155,40.8850591,7,1,243000.0,Open,2017
Dalcourts Desserts,-74.6757757,41.0291734,1,2,497000.0,Open,2017
Deli Planet,-74.2935561,40.9548471,6,2,529000.0,Open,2017
East Brunswick News-Food Store,-74.3884135,40.438489600000004,8,2,458000.0,Open,2017
Edison News & Food Inc,-74.39006579999999,40.5023684,22,2,458000.0,Open,2017
Emporium 218 Supermarket,-74.1551138,40.7281537,19,10,2427000.0,Open,2017
Extra Super Market,-74.2183338,40.712495700000005,24,50,12131000.0,Open,2017
Fiji Convenience & Smoke Shop,-74.10182900000001,40.679010999999996,18,2,461000.0,Open,2017
G S Food Group LLC,-74.11881159999999,40.9775348,14,2,505000.0,Open,2017
Grace Joy Supermarket LLC,-74.21997309999999,40.6507254,28,2,481000.0,Open,2017
Hackettstown Health Food,-74.8278889,40.853189,4,1,125000.0,Open,2017
Harmony Spirits & Grocery,-75.1418142,40.7353544,5,2,592000.0,Open,2017
Havana Grocery Store,-74.4413194,40.489624299999996,20,4,916000.0,Open,2017
Hudson Food Market,-74.24664090000002,40.7626554,16,2,486000.0,Open,2017
International Mini Market,-74.03908100000001,40.7569718,55,4,922000.0,Open,2017
J & T Deli,-75.0598712,40.5270739,0,10,10100000.0,Open,2017
Jaritza Supermarket,-74.0485858,40.7518665,49,1,231000.0,Open,2017
Judy's Grocery,-74.53989720000001,40.561423600000005,8,2,459000.0,Open,2017
Kevins Corner Deli & Grocery,-74.1232627,40.6527831,18,1,231000.0,Open,2017
Kimball,-74.2169696,40.0718107,10,4,1035000.0,Open,2017
KNT Food Store,-73.96940790000001,40.910025700000006,22,1,253000.0,Open,2017
Kosher West,-74.25484279999999,40.0870009,10,2,518000.0,Open,2017
Krauser's Food Store,-74.1412,40.7790221,20,2,461000.0,Open,2017
LA Hacienda,-75.089517,39.9458475,29,2,443000.0,Open,2017
Larrys Service Station,-74.2786049,40.4819319,9,2,458000.0,Open,2017
Lee's International Foodmart,-74.23690440000001,40.72888579999999,26,2,486000.0,Open,2017
Lucky Shop,-74.06377009999999,40.886345399999996,23,2,505000.0,Open,2017
298 Danforth LLC,-74.09545250000001,40.701578600000005,21,1,231000.0,Open,2017
A1 Liquors,-74.07840959999999,40.341230200000005,12,4,629000.0,Open,2017
A1 Sub & Deli,-74.2544073,40.6403212,28,2,481000.0,Open,2017
Abarrotes Las Escondida,-75.0196931,39.487303499999996,8,1,239000.0,Open,2017
Alex Mini Market,-74.23531109999999,40.7664911,16,2,486000.0,Open,2017
Allen's Automotive,-74.5397828,40.436276899999996,8,3,622000.0,Open,2017
Allied Plastics,-74.1373991,40.7327182,19,2,486000.0,Open,2017
American Super Market,-74.4829229,40.8054908,11,3,793000.0,Open,2017
Angelo's Deli,-74.3928083,40.8126524,10,4,253000.0,Open,2017
Apna Bazaar,-73.9975569,40.92445670000001,20,2,505000.0,Open,2017
Aris Deli Grocery,-74.1825055,40.7696661,17,1,243000.0,Open,2017
Arla Foods,-74.5764692,40.650752399999995,4,2,459000.0,Open,2017
Avalon Supermarket,-74.72241329999999,39.0969583,3,2,817000.0,Open,2017
Avon Value Market,-74.2063385,40.7269198,20,2,486000.0,Open,2017
Bamboo Leaf,-74.0171032,40.2048797,8,6,341000.0,Open,2017
Barben Supermarket,-74.1602828,40.895067,24,14,2906000.0,Open,2017
Belly Deli,-74.043442,40.7562478,55,2,461000.0,Open,2017
Bernardsvile Latin Groc Store,-74.5693667,40.7179847,3,2,459000.0,Open,2017
Boemio Market,-74.3187647,40.014331799999994,2,2,518000.0,Open,2017
Broad Ave Mini Market,-74.0039436,40.8394075,48,1,253000.0,Open,2017
C & B Deli,-74.0683135,40.7339148,39,4,922000.0,Open,2017
C & M Auto Repair,-74.228083,40.7860399,11,1,100000.0,Open,2017
Calabria Pizzeria & Restaurant,-74.32598279999999,40.7734736,12,15,893000.0,Open,2017
Cappuccio's Eastside Deli,-74.9198268,39.4814023,8,2,529000.0,Open,2017
Castillo Grocery & Gift,-74.5693667,40.7179847,3,2,459000.0,Open,2017
Catalpa Mini Market,-74.27099150000001,40.5024061,12,2,458000.0,Open,2017
Ceroilfood New York Inc,-73.97115699999999,40.830473100000006,54,2,505000.0,Open,2017
Chase & Franklin,-74.9807835,39.932880100000006,29,7,1654000.0,Open,2017
Chestnut Mart Of Newton Inc,-74.751423,41.0606175,3,5,5549000.0,Open,2017
Cioffi's Deli & Pizza,-74.33223829999999,40.6901401,22,5,1201000.0,Open,2017
Cliff's Dairy Maid,-74.66147420000001,40.8879483,8,20,1263000.0,Open,2017
Corner Of Second,-74.211922,40.092209600000004,10,2,518000.0,Open,2017
Country Fresh Food Mart,-75.0552967,39.865115700000004,29,2,443000.0,Open,2017
D & A Deli Grocery,-74.21050129999999,40.7354109,15,4,238000.0,Open,2017
D'Agostino Cannolifico USA,-74.9143234,39.910262200000005,13,2,473000.0,Open,2017
Dale's Market,-74.9614727,40.9822425,1,27,6320000.0,Open,2017
Deli Works,-74.51515490000001,41.0196301,1,2,110000.0,Open,2017
Dollar Plus,-75.0167102,39.4789083,8,2,478000.0,Open,2017
E Z Mart,-74.1809691,40.744794299999995,15,8,1941000.0,Open,2017
El Bodegon,-74.12970779999999,40.858846299999996,29,1,208000.0,Open,2017
Extra Supermarket,-74.2442767,40.731883,23,60,14558000.0,Open,2017
Flying Meatballs Market,-74.3982859,40.8149156,10,3,190000.0,Open,2017
Food Ingredient Solutions,-74.069365,40.855481899999994,31,19,4795000.0,Open,2017
Food Plus,-74.99023509999999,39.7294174,11,2,443000.0,Open,2017
Foster's Farm Market,-74.23861240000001,39.5661175,1,2,518000.0,Open,2017
Franklin Corner Deli,-74.708627,40.274968799999996,10,5,1173000.0,Open,2017
Friendly Auto Repair,-74.2370993,40.7753516,16,5,499000.0,Open,2017
Friendly Food Mart,-74.9648058,39.906051700000006,21,3,665000.0,Open,2017
Fuel One,-74.3891292,40.5097037,22,7,1603000.0,Open,2017
G M Goods,-74.12034859999999,40.81681470000001,23,2,505000.0,Open,2017
Garden State Dairy,-73.9594595,40.9727465,13,4,1010000.0,Open,2017
Gene's II Deli,-74.4818702,40.8188975,14,2,529000.0,Open,2017
Giovanni's Italian Amer Deli,-75.0155919,39.501713200000005,8,17,4057000.0,Open,2017
Glatt Express,-74.00538879999999,40.9015658,23,2,505000.0,Open,2017
Haars Market,-75.04455,39.466107799999996,8,13,3102000.0,Open,2017
Hill Pharma Inc,-74.3078443,40.8720092,7,2,486000.0,Open,2017
Hudson Middle Food,-74.2305423,40.7671383,16,3,728000.0,Open,2017
India Nepal Taste LLC,-74.4058047,40.8194029,10,3,793000.0,Open,2017
Isabelita Supermarket,-74.42057690000001,40.6170115,17,2,481000.0,Open,2017
Jersey Shore Deli,-74.0776524,40.290346899999996,10,3,687000.0,Open,2017
Juanito's Market,-74.0755874,40.3442347,12,3,687000.0,Open,2017
Jzyx1d Polish Mini Market,-74.26965279999999,40.6873571,29,1,241000.0,Open,2017
Kam Man Super Market LLC,-74.40113259999998,40.8175405,10,3,793000.0,Open,2017
Khushiara Mini Market,-74.1841052,40.915098,18,2,416000.0,Open,2017
Kings Super Markets,-74.4216934,40.861946,13,3,793000.0,Open,2017
Ko Fro Foods,-74.25317059999999,40.5980192,21,2,458000.0,Open,2017
Kollel Food Svc,-74.21480290000001,40.09429229999999,10,10,2586000.0,Open,2017
Kosher Konnection Inc,-74.1272075,40.845755,29,6,1246000.0,Open,2017
Krauser's Food Mart,-74.9595322,40.0361489,23,2,473000.0,Open,2017
LA Carniceria LA Unica Crncr,-74.482259,40.8023292,11,2,529000.0,Open,2017
LA Placita Supermarket,-74.01779429999999,40.780038399999995,55,2,461000.0,Open,2017
LA Sorpresa Meat Market,-74.4593225,39.349431700000004,3,5,1323000.0,Open,2017
Lacey Auto Care,-74.2122463,39.861650700000006,3,9,1562000.0,Open,2017
LC Supermarket,-74.481709,40.8022273,11,3,793000.0,Open,2017
Ledgewood Petroleum LLC,-74.04341509999999,40.730146600000005,52,7,73638000.0,Open,2017
Lee's Market,-74.2459077,40.769533100000004,11,3,728000.0,Open,2017
Livingston Mart,-74.3131182,40.8078059,12,3,728000.0,Open,2017
Local Links Market,-75.05838440000001,39.882693599999996,28,2,443000.0,Open,2017
Lycored,-74.23691590000001,40.769611299999994,16,2,199000.0,Open,2017
M & M Perottis Prepared Foods,-74.54856269999999,40.704747999999995,4,2,459000.0,Open,2017
M & N Market Inc,-74.0679693,40.7317229,39,2,461000.0,Open,2017
Big Savings Supermarket,-74.07528909999999,40.712148600000006,32,2,461000.0,Open,2017
Brazil Supermarket,-74.1722281,40.722706200000005,19,2,486000.0,Open,2017
Ed's Health Food,-74.8244853,40.845257700000005,4,3,374000.0,Closed,2017
Nunez Grocery,-74.17130279999999,40.9112406,20,2,416000.0,Open,2017
Wawa Food Market,-75.0753963,39.936595700000005,28,25,5537000.0,Closed,2017
61st Street Deli,-74.0221858,40.7930826,55,2,109000.0,Open,2017
950 Meat & Grocery Inc,-74.1420185,40.9019753,18,2,416000.0,Open,2017
A & G Fine Foods,-74.4999549,40.5678746,14,10,3993000.0,Open,2017
A & P Big Star,-73.98190179999999,41.0145165,15,2,505000.0,Open,2017
A-Plus African Food Dstrbtn,-74.2221054,40.720220899999994,26,8,2939000.0,Open,2017
Anabellas House Mozz,-74.08559129999999,40.8309097,28,2,505000.0,Open,2017
Angelo's Italian Market Inc,-74.0380449,40.3244799,11,3,687000.0,Open,2017
Arctic Foods,-74.96987370000001,40.7601386,1,49,11470000.0,Open,2017
Arla Foods Inc USA,-74.58321629999999,40.6503059,4,15,2875000.0,Open,2017
Avdhut Corp,-74.1089127,40.997245899999996,17,2,505000.0,Open,2017
Banner Food Store,-74.6070795,40.5663537,8,1,230000.0,Open,2017
Best Glatt,-74.0252969,40.890351200000005,23,4,1010000.0,Open,2017
Botto's Market,-75.3099684,39.7484398,3,100,15852000.0,Open,2017
Bounce Safari,-74.1230325,41.0166548,16,2,505000.0,Open,2017
Brunswick Convenience Deli,-74.3733405,40.408079799999996,8,2,458000.0,Open,2017
Bud's Market,-75.4129977,39.5471193,0,3,999000.0,Open,2017
C Cavallo's Market,-74.1719564,40.8147685,26,2,486000.0,Open,2017
Casablanca Supermarket,-74.2008249,40.6586335,25,8,1921000.0,Open,2017
Chestnut,-75.01679279999999,39.4783241,8,4,520000.0,Open,2017
Citi Grocer,-74.20564279999999,40.6629788,25,60,14403000.0,Open,2017
Coffee Shop,-74.0409022,41.0164221,13,3,190000.0,Open,2017
Corner Stone,-75.0635418,39.7324134,9,12,2679000.0,Open,2017
Corrado's,-74.15161309999999,40.8880323,29,300,45085000.0,Open,2017
Cousin's Supermarket,-75.0885817,39.94354620000001,29,50,11073000.0,Open,2017
Dambrisi Foods,-73.98947659999999,40.2949816,7,7,10751000.0,Open,2017
Debos Drive Thru Corner Store,-74.41699840000001,40.619487299999996,17,2,481000.0,Open,2017
Di Pietro Foods Inc,-74.2857637,40.73583920000001,23,3,728000.0,Open,2017
Dodge's Market,-75.1704301,39.595479499999996,0,6,1998000.0,Open,2017
E & S Foods,-74.4398309,40.8216886,15,6,11459000.0,Open,2017
E & T Food Market,-74.6551847,40.9423811,3,2,497000.0,Open,2017
Eagle Supermarket,-74.2117419,40.661626500000004,25,28,6722000.0,Open,2017
East Coast Catering & Cafe,-74.1178253,40.6751205,18,8,1844000.0,Open,2017
Efe's Halal Food Market,-74.95891209999999,40.012620299999995,23,2,473000.0,Open,2017
El Agila Dorada,-74.1080982,40.675573299999996,18,10,542000.0,Open,2017
El Aguadillano Deli & Grocery,-74.7624404,40.2234117,6,4,938000.0,Open,2017
El Pueblito Market,-74.989766,39.822845799999996,16,2,443000.0,Open,2017
El Tepeyac Grocery,-74.12346840000001,40.8659076,29,2,416000.0,Open,2017
Eli Auto Svc Ctr,-74.02774009999999,40.890683700000004,23,3,579000.0,Open,2017
Elite Ingredients,-74.1435165,40.8912285,29,5,1038000.0,Open,2017
Essex House,-74.27739790000001,40.7705052,11,15,893000.0,Open,2017
Express Mart Smoke Shop,-74.44348640000001,40.4951104,20,2,458000.0,Open,2017
Extra Supermarket,-74.2233743,40.76046229999999,15,23,5581000.0,Open,2017
Fat Louie's,-75.1451663,39.8439326,17,8,482000.0,Open,2017
Florham Park Exxon,-74.3890778,40.7876571,16,3,3777000.0,Open,2017
Gaiss Market,-74.9335273,39.027500700000004,5,12,4898000.0,Open,2017
Globe Packaging Co,-74.06758190000001,40.8193109,29,10,7386000.0,Open,2017
Glory's Deli & Grocery,-74.3460493,40.1482499,6,23,4101000.0,Open,2017
Grassroots Natural Market,-74.4762377,40.8930221,13,25,2756000.0,Open,2017
Green Acres Health Food Store,-74.4421375,40.5534748,17,8,1832000.0,Open,2017
Greenwich Deli LLC,-75.14532559999999,40.68882670000001,3,1,235000.0,Open,2017
Gromart,-74.160388,40.784720799999995,26,2,129000.0,Open,2017
International Meat Market,-74.1561774,40.9335959,19,2,349000.0,Open,2017
Intra,-74.40284399999999,40.629116499999995,15,2,481000.0,Open,2017
Jackson Service Station,-74.274487,40.1291515,6,4,3779000.0,Open,2017
Jazz Convenience,-74.0317106,40.198716600000004,8,2,458000.0,Open,2017
John's Friendly Market,-75.05951759999999,39.8814091,28,7,1551000.0,Open,2017
Kenny's Pit Stop,-74.2875973,40.946428999999995,6,3,190000.0,Open,2017
King Pao Grocery,-74.2669753,40.9150084,12,2,416000.0,Open,2017
Kings Super Markets Stores,-74.2769395,40.731423,23,51,12374000.0,Open,2017
L J Zucca Inc,-75.04633199999999,39.475788,8,100,23861000.0,Open,2017
LA Nany Mini Market,-74.1873459,40.9197287,17,2,416000.0,Open,2017
LA Parada Chilanga Mexican,-74.2137714,39.9412366,6,2,518000.0,Open,2017
LA Placita,-74.27700829999999,40.2597929,10,1,57000.0,Open,2017
Landing Market,-74.6559166,40.9101673,7,4,794000.0,Open,2017
Lapp's Dutch Market,-75.4615551,39.72903839999999,3,15,4994000.0,Open,2017
Leblon Foods Inc,-74.1397598,40.760692600000006,20,2,461000.0,Open,2017
Linda's Grocery & Deli,-75.06657879999999,39.958116700000005,27,2,443000.0,Open,2017
Little Ferry Gas Corp,-74.03755749999999,40.8533994,34,5,6489000.0,Open,2017
Livoti Old World Market,-74.1105071,40.3990029,11,70,16029000.0,Open,2017
Livotis Old World Market,-74.3050838,40.3485321,11,3,687000.0,Open,2017
Los Pitolos Supermarket,-74.1746166,40.719314600000004,22,3,728000.0,Open,2017
Luisaac Savings Store,-74.20214250000001,40.913681,17,2,416000.0,Open,2017
Luna's Grocery,-74.29682779999999,41.0288021,7,1,208000.0,Open,2017
M & P Biancamano,-74.02718270000001,40.7506819,54,2,461000.0,Open,2017
Kings Super Mar,-69.9538787,41.6786711,8,6,379000.0,Open,2017
24 7 EZ Check,-74.21786379999999,40.7564652,15,2,486000.0,Open,2017
AC Convenience Store,-74.4581107,39.349601799999995,3,2,529000.0,Open,2017
Addison Shop,-74.1123653,40.82440689999999,28,1,253000.0,Open,2017
African Market,-74.47426870000001,40.4911405,10,2,459000.0,Open,2017
Ak Market Store,-74.1485397,40.8910292,24,35,7265000.0,Open,2017
Albertson Village,-75.0531103,39.9107081,21,2,377000.0,Open,2017
Alex's Market,-74.76106899999999,39.0534263,2,6,2449000.0,Open,2017
Ali Grocery,-74.43127,39.361146000000005,3,5,1323000.0,Open,2017
Ameribean Grocery & Deli,-74.19523249999999,40.7647496,18,4,238000.0,Open,2017
American Food Paper & Poultry,-75.05865059999999,39.973526799999995,27,6,668000.0,Open,2017
Anais Grocery Inc,-74.0669897,40.7350031,39,2,461000.0,Open,2017
Angelo's Market,-74.1405117,40.0518782,6,5,1293000.0,Open,2017
Arctic General Store,-74.4414453,39.3584286,3,2,529000.0,Open,2017
Asian Food Market,-74.25112920000001,40.3036442,5,6,1374000.0,Open,2017
